kernel,build,dtype,M,stride,align,misalign_bytes,time_s,run_id,result
elemul,scalar,f64,716,1,aligned,0,0.000000210,4,
elemul,scalar,f64,716,1,aligned,0,0.000000210,5,
elemul,scalar,f64,716,1,aligned,0,0.000000210,6,
elemul,scalar,f64,716,1,aligned,0,0.000000210,7,
elemul,scalar,f64,716,1,aligned,0,0.000000210,8,
elemul,scalar,f64,716,1,aligned,0,0.000000210,9,
elemul,simd,f64,716,1,aligned,0,0.000000220,0,
elemul,simd,f64,716,1,aligned,0,0.000000110,1,
elemul,simd,f64,716,1,aligned,0,0.000000079,2,
elemul,simd,f64,716,1,aligned,0,0.000000080,3,
elemul,simd,f64,716,1,aligned,0,0.000000080,4,
elemul,simd,f64,716,1,aligned,0,0.000000070,5,
elemul,simd,f64,716,1,aligned,0,0.000000071,6,
elemul,simd,f64,716,1,aligned,0,0.000000070,7,
elemul,simd,f64,716,1,aligned,0,0.000000070,8,
elemul,simd,f64,716,1,aligned,0,0.000000070,9,
elemul,scalar,f64,16384,1,aligned,0,0.000005180,0,
elemul,scalar,f64,16384,1,aligned,0,0.000005080,1,
elemul,scalar,f64,16384,1,aligned,0,0.000005040,2,
elemul,scalar,f64,16384,1,aligned,0,0.000005050,3,
elemul,scalar,f64,16384,1,aligned,0,0.000005060,4,
elemul,scalar,f64,16384,1,aligned,0,0.000005060,5,
elemul,scalar,f64,16384,1,aligned,0,0.000004999,6,
elemul,scalar,f64,16384,1,aligned,0,0.000005000,7,
elemul,scalar,f64,16384,1,aligned,0,0.000004999,8,
elemul,scalar,f64,16384,1,aligned,0,0.000005040,9,
elemul,simd,f64,16384,1,aligned,0,0.000003420,0,
elemul,simd,f64,16384,1,aligned,0,0.000003381,1,
elemul,simd,f64,16384,1,aligned,0,0.000003300,2,
elemul,simd,f64,16384,1,aligned,0,0.000003330,3,
elemul,simd,f64,16384,1,aligned,0,0.000003290,4,
elemul,simd,f64,16384,1,aligned,0,0.000003330,5,
elemul,simd,f64,16384,1,aligned,0,0.000003311,6,
elemul,simd,f64,16384,1,aligned,0,0.000003289,7,
elemul,simd,f64,16384,1,aligned,0,0.000003289,8,
elemul,simd,f64,16384,1,aligned,0,0.000003261,9,
elemul,scalar,f64,22528,1,aligned,0,0.000007090,0,
elemul,scalar,f64,22528,1,aligned,0,0.000007370,1,
elemul,scalar,f64,22528,1,aligned,0,0.000007090,2,
elemul,scalar,f64,22528,1,aligned,0,0.000007069,3,
elemul,scalar,f64,22528,1,aligned,0,0.000007059,4,
elemul,scalar,f64,22528,1,aligned,0,0.000007040,5,
elemul,scalar,f64,22528,1,aligned,0,0.000007070,6,
elemul,scalar,f64,22528,1,aligned,0,0.000007249,7,
elemul,scalar,f64,22528,1,aligned,0,0.000007060,8,
elemul,scalar,f64,22528,1,aligned,0,0.000007060,9,
elemul,simd,f64,22528,1,aligned,0,0.000004790,0,
elemul,simd,f64,22528,1,aligned,0,0.000005149,1,
elemul,simd,f64,22528,1,aligned,0,0.000004720,2,
elemul,simd,f64,22528,1,aligned,0,0.000004680,3,
elemul,simd,f64,22528,1,aligned,0,0.000004680,4,
elemul,simd,f64,22528,1,aligned,0,0.000004650,5,
elemul,simd,f64,22528,1,aligned,0,0.000004660,6,
elemul,simd,f64,22528,1,aligned,0,0.000004631,7,
elemul,simd,f64,22528,1,aligned,0,0.000004631,8,
elemul,simd,f64,22528,1,aligned,0,0.000004849,9,
elemul,scalar,f64,32768,1,aligned,0,0.000010970,0,
elemul,scalar,f64,32768,1,aligned,0,0.000011420,1,
elemul,scalar,f64,32768,1,aligned,0,0.000010820,2,
elemul,scalar,f64,32768,1,aligned,0,0.000010820,3,
elemul,scalar,f64,32768,1,aligned,0,0.000010800,4,
elemul,scalar,f64,32768,1,aligned,0,0.000010790,5,
elemul,scalar,f64,32768,1,aligned,0,0.000010880,6,
elemul,scalar,f64,32768,1,aligned,0,0.000010830,7,
elemul,scalar,f64,32768,1,aligned,0,0.000010790,8,
elemul,scalar,f64,32768,1,aligned,0,0.000010880,9,
elemul,simd,f64,32768,1,aligned,0,0.000007370,0,
elemul,simd,f64,32768,1,aligned,0,0.000007390,1,
elemul,simd,f64,32768,1,aligned,0,0.000007399,2,
elemul,simd,f64,32768,1,aligned,0,0.000007209,3,
elemul,simd,f64,32768,1,aligned,0,0.000007151,4,
elemul,simd,f64,32768,1,aligned,0,0.000007179,5,
elemul,simd,f64,32768,1,aligned,0,0.000007099,6,
elemul,simd,f64,32768,1,aligned,0,0.000007140,7,
elemul,simd,f64,32768,1,aligned,0,0.000007270,8,
elemul,simd,f64,32768,1,aligned,0,0.000007160,9,
elemul,scalar,f64,734003,1,aligned,0,0.000241856,0,
elemul,scalar,f64,734003,1,aligned,0,0.000250936,1,
elemul,scalar,f64,734003,1,aligned,0,0.000249865,2,
elemul,scalar,f64,734003,1,aligned,0,0.000249325,3,
elemul,scalar,f64,734003,1,aligned,0,0.000259036,4,
elemul,scalar,f64,734003,1,aligned,0,0.000254925,5,
elemul,scalar,f64,734003,1,aligned,0,0.000262896,6,
elemul,scalar,f64,734003,1,aligned,0,0.000255986,7,
elemul,scalar,f64,734003,1,aligned,0,0.000279525,8,
elemul,scalar,f64,734003,1,aligned,0,0.000278526,9,
elemul,simd,f64,734003,1,aligned,0,0.000187167,0,
elemul,simd,f64,734003,1,aligned,0,0.000195167,1,
elemul,simd,f64,734003,1,aligned,0,0.000191267,2,
elemul,simd,f64,734003,1,aligned,0,0.000193497,3,
elemul,simd,f64,734003,1,aligned,0,0.000192867,4,
elemul,simd,f64,734003,1,aligned,0,0.000199667,5,
elemul,simd,f64,734003,1,aligned,0,0.000195037,6,
elemul,simd,f64,734003,1,aligned,0,0.000196937,7,
elemul,simd,f64,734003,1,aligned,0,0.000198887,8,
elemul,simd,f64,734003,1,aligned,0,0.000197007,9,
elemul,scalar,f64,1048576,1,aligned,0,0.000516352,0,
elemul,scalar,f64,1048576,1,aligned,0,0.000511492,1,
elemul,scalar,f64,1048576,1,aligned,0,0.000497581,2,
elemul,scalar,f64,1048576,1,aligned,0,0.000498262,3,
elemul,scalar,f64,1048576,1,aligned,0,0.000494412,4,
elemul,scalar,f64,1048576,1,aligned,0,0.000509513,5,
elemul,scalar,f64,1048576,1,aligned,0,0.000521252,6,
elemul,scalar,f64,1048576,1,aligned,0,0.000516891,7,
elemul,scalar,f64,1048576,1,aligned,0,0.000512962,8,
elemul,scalar,f64,1048576,1,aligned,0,0.000526102,9,
elemul,simd,f64,1048576,1,aligned,0,0.000310185,0,
elemul,simd,f64,1048576,1,aligned,0,0.000330845,1,
elemul,simd,f64,1048576,1,aligned,0,0.000323065,2,
elemul,simd,f64,1048576,1,aligned,0,0.000340555,3,
elemul,simd,f64,1048576,1,aligned,0,0.000355714,4,
elemul,simd,f64,1048576,1,aligned,0,0.000362185,5,
elemul,simd,f64,1048576,1,aligned,0,0.000360483,6,
elemul,simd,f64,1048576,1,aligned,0,0.000361024,7,
elemul,simd,f64,1048576,1,aligned,0,0.000356375,8,
elemul,simd,f64,1048576,1,aligned,0,0.000362055,9,
elemul,scalar,f64,5242880,1,aligned,0,0.003025242,0,
elemul,scalar,f64,5242880,1,aligned,0,0.002982383,1,
elemul,scalar,f64,5242880,1,aligned,0,0.002972384,2,
elemul,scalar,f64,5242880,1,aligned,0,0.002954344,3,
elemul,scalar,f64,5242880,1,aligned,0,0.002947045,4,
elemul,scalar,f64,5242880,1,aligned,0,0.002955134,5,
elemul,scalar,f64,5242880,1,aligned,0,0.002960124,6,
elemul,scalar,f64,5242880,1,aligned,0,0.002966373,7,
elemul,scalar,f64,5242880,1,aligned,0,0.002946874,8,
elemul,scalar,f64,5242880,1,aligned,0,0.002954124,9,
elemul,simd,f64,5242880,1,aligned,0,0.002602048,0,
elemul,simd,f64,5242880,1,aligned,0,0.002522980,1,
elemul,simd,f64,5242880,1,aligned,0,0.002507501,2,
elemul,simd,f64,5242880,1,aligned,0,0.002500201,3,
elemul,simd,f64,5242880,1,aligned,0,0.002487081,4,
elemul,simd,f64,5242880,1,aligned,0,0.002469681,5,
elemul,simd,f64,5242880,1,aligned,0,0.002475012,6,
elemul,simd,f64,5242880,1,aligned,0,0.002476561,7,
elemul,simd,f64,5242880,1,aligned,0,0.002483781,8,
elemul,simd,f64,5242880,1,aligned,0,0.002468902,9,
